feature,fraud_rate_at_0,fraud_rate_at_1,difference,variance,info
age_of_driver__witness_present_ind__liab_prct__policy_report_filed_ind__claim_date.year_present,0.14218841427735518,0.1727128503437335,0.030524436066378308,0.24937488811106784,0.030448111314826137
safty_rating__high_education_ind__living_status__liab_prct__zipcode_type_present,0.1725073007926575,0.1419400855920114,-0.030567215200646092,0.2489467192621812,0.030438431764727682
age_of_driver__address_change_ind__witness_present_ind__channel__claim_date.day_present,0.127313769751693,0.16831245394252026,0.04099868419082725,0.1855507404732362,0.030429344840145436
age_of_driver__witness_present_ind__channel__vehicle_color__claim_date.dayofweek_present,0.1209061135371179,0.16775948660714285,0.04685337307002495,0.16212969856350046,0.0303852930101055
age_of_driver__address_change_ind__witness_present_ind__liab_prct__policy_report_filed_ind_present,0.14191931248507997,0.17241737684473082,0.030498064359650856,0.2488197368989635,0.030354081399583926
age_of_driver__policy_report_filed_ind__claim_date.year__claim_date.month__state_present,0.12244362873623492,0.16784153390666853,0.045397905170433614,0.16700126550240446,0.030326030458482256
safty_rating__high_education_ind__accident_site__claim_date.dayofweek__state_present,0.19339013684482315,0.14858073193176188,-0.04480940491306126,0.1688793544085783,0.03026953349260145
age_of_driver__witness_present_ind__liab_prct__policy_report_filed_ind__zipcode_type_present,0.14213137996219283,0.1725041946308725,0.030372814668679665,0.24912712434641432,0.030266767906859022
safty_rating__high_education_ind__living_status__claim_date.month__claim_date.dayofweek_present,0.18021658315823502,0.14670278506729875,-0.03351379809093627,0.22558978893889164,0.030241482551499773
marital_status__high_education_ind__liab_prct__claim_date.day__zipcode_type_present,0.17873303167420815,0.14626209322779243,-0.032470938446415715,0.23267681537863213,0.03022093820027039
age_of_driver__marital_status__safty_rating__high_education_ind__living_status_present,0.18033854166666666,0.14676113360323886,-0.033577408063427794,0.22483737985443636,0.030197825805137316
age_of_driver__accident_site__witness_present_ind__liab_prct__vehicle_category_present,0.1466893039049236,0.18006430868167203,0.03337500477674843,0.22615947799569106,0.030192294633652483
safty_rating__high_education_ind__living_status__liab_prct__vehicle_category_present,0.17025804735301941,0.13803361594526253,-0.03222443140775688,0.23401075059725546,0.030163453525195845
safty_rating__high_education_ind__policy_report_filed_ind__claim_date.day__state_present,0.17263359184107085,0.1424245953185047,-0.030208996522566145,0.24948741288096252,0.030147057552580084
safty_rating__high_education_ind__vehicle_color__zipcode_type__state_present,0.2041299932295193,0.14920909211750633,-0.054920901112012976,0.13718627578075326,0.030137575544320363
marital_status__high_education_ind__liab_prct__vehicle_color__claim_date.dayofweek_present,0.18315557190143436,0.14742875338321923,-0.03572681851821513,0.21085170163774528,0.030132241914674278
safty_rating__high_education_ind__policy_report_filed_ind__claim_date.month__state_present,0.18847699866011614,0.14820292856086378,-0.04027407009925235,0.1868977782716324,0.030108536894024984
gender__safty_rating__high_education_ind__policy_report_filed_ind__claim_date.day_present,0.18771777003484322,0.14812052505966586,-0.03959724497517736,0.19003998987598075,0.03010024013679774
age_of_driver__address_change_ind__policy_report_filed_ind__claim_date.month__state_present,0.12308491300960789,0.16778570923740194,0.04470079622779405,0.16818156255594444,0.030071399028341078
age_of_driver__policy_report_filed_ind__vehicle_category__claim_date.month__claim_date.dayofweek_present,0.14096185737976782,0.1715382344257455,0.030576377045977682,0.2458534085226957,0.030069226068114904
age_of_driver__witness_present_ind__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.146618482188952,0.17936657259328942,0.03274809040433743,0.22879393299627762,0.029970257606904083
safty_rating__high_education_ind__vehicle_category__claim_date.month__state_present,0.1786472550803761,0.146414167981764,-0.03223308709861211,0.2321461192288461,0.029931144322832753
safty_rating__high_education_ind__living_status__claim_date.year__claim_date.day_present,0.1866554054054054,0.14806996381182147,-0.03858544159358393,0.19389442623355618,0.0299260082350254
safty_rating__high_education_ind__claim_date.year__claim_date.day__zipcode_type_present,0.1847397476340694,0.14781868811881188,-0.03692105951525751,0.20239030563426366,0.029889858078535225
marital_status__safty_rating__channel__claim_date.month__state_present,0.18040641004460597,0.14698250606846908,-0.0334239039761369,0.22320743436363752,0.029841855411720398
age_of_driver__witness_present_ind__liab_prct__policy_report_filed_ind__age_group_present,0.13344407530454042,0.16889206803369894,0.03544799272915852,0.21041068948274902,0.029834546363686876
age_of_driver__witness_present_ind__liab_prct__policy_report_filed_ind_present,0.13344407530454042,0.16889206803369894,0.03544799272915852,0.21041068948274902,0.029834546363686876
safty_rating__high_education_ind__policy_report_filed_ind__claim_date.year__claim_date.day_present,0.18739130434782608,0.14820895522388058,-0.0391823491239455,0.19025748344043805,0.029818940558426092
age_of_driver__gender__accident_site__witness_present_ind__liab_prct_present,0.14488862370723946,0.1751007049345418,0.030212081227302345,0.246571920662259,0.029797803581680472
marital_status__safty_rating__address_change_ind__liab_prct_present,0.17888563049853373,0.1466018574776495,-0.03228377302088423,0.2303972412047583,0.029752368958769326
age_of_driver__channel__vehicle_category__claim_date.month__state_present,0.13818454613653414,0.17000441111601236,0.031819864979478224,0.2331850997894945,0.029679673562111486
safty_rating__high_education_ind__living_status__vehicle_color__claim_date.month_present,0.18004905968928864,0.14699200673117374,-0.033057052958114896,0.2243234963670821,0.02966189479662451
safty_rating__high_education_ind__vehicle_color__claim_date.month_present,0.2008301404853129,0.1492467043314501,-0.051583436153862794,0.1437319851102839,0.02965675870881715
age_of_driver__gender__witness_present_ind__liab_prct__age_group_present,0.13377313542239325,0.168859124611337,0.03508598918894376,0.21126837602089005,0.029650239828138615
age_of_driver__gender__witness_present_ind__liab_prct_present,0.13377313542239325,0.168859124611337,0.03508598918894376,0.21126837602089005,0.029650239828138615
age_of_driver__living_status__vehicle_color__claim_date.day_present,0.13907665755788867,0.1702724721643885,0.03119581460649984,0.23708042730768997,0.02958366822848183
age_of_driver__living_status__vehicle_color__age_group__claim_date.day_present,0.13907665755788867,0.1702724721643885,0.03119581460649984,0.23708042730768997,0.02958366822848183
age_of_driver__witness_present_ind__vehicle_category__claim_date.day__zipcode_type_present,0.13544520547945205,0.1691611842105263,0.033715978731074264,0.21919242427048413,0.029561148458864997
age_of_driver__accident_site__witness_present_ind__claim_date.month__state_present,0.13274506042585843,0.16860874325486822,0.035863682829009785,0.20574794587353623,0.029515516294115106
gender__safty_rating__high_education_ind__vehicle_category__claim_date.day_present,0.17808014354066987,0.14648161244695898,-0.031598531093710885,0.23351499774678844,0.029514923668598887
gender__safty_rating__high_education_ind__channel__claim_date.month_present,0.21086008719778043,0.14964140337274665,-0.06121868382503379,0.12052666814823046,0.029513935959405165
gender__marital_status__safty_rating__vehicle_color__claim_date.day_present,0.17018208040382188,0.13900955690703737,-0.03117252349678451,0.2364796933162954,0.02948667518565845
high_education_ind__accident_site__liab_prct__policy_report_filed_ind__claim_date.month_present,0.18990672088017221,0.14863593603010347,-0.04127078485006874,0.1783347192127958,0.029440055311714865
safty_rating__high_education_ind__policy_report_filed_ind__vehicle_color__claim_date.month_present,0.179762485765414,0.14705137939762086,-0.03271110636779315,0.224890243902439,0.029425634757486507
safty_rating__high_education_ind__channel__claim_date.month__zipcode_type_present,0.20057581573896352,0.14932096275379858,-0.05125485298516494,0.14351452858492136,0.029423264255421584
safty_rating__high_education_ind__living_status__claim_date.dayofweek__state_present,0.21081941129673826,0.14968358517370528,-0.06113582612303298,0.12016656480915608,0.029385928847898958
age_of_driver__address_change_ind__vehicle_category__claim_date.year__claim_date.day_present,0.13667537557152187,0.16933310879083865,0.03265773321931678,0.2244835330357859,0.029324493336049525
age_of_driver__address_change_ind__accident_site__vehicle_color__claim_date.month_present,0.1406935033878039,0.17082020433495657,0.030126700947152668,0.243316823156842,0.02932133266662964
safty_rating__high_education_ind__living_status__policy_report_filed_ind__claim_date.day_present,0.18696883852691218,0.1483856535679666,-0.03858318495894558,0.18995832793179873,0.029316789204338518
marital_status__safty_rating__high_education_ind__liab_prct__age_of_vehicle_present,0.16968011126564672,0.13793103448275862,-0.0317490767828881,0.23066091326061322,0.029293084183689207
safty_rating__high_education_ind__address_change_ind__vehicle_category__claim_date.day_present,0.17794073630649507,0.14658066796253755,-0.03136006834395752,0.2334292522424085,0.02928142921520332
age_of_driver__safty_rating__address_change_ind__witness_present_ind__claim_date.dayofweek_present,0.1475316661253654,0.18138634764250527,0.033854681517139884,0.2160741769604485,0.029260489780296436
safty_rating__high_education_ind__policy_report_filed_ind__vehicle_category__claim_date.day_present,0.17809667673716012,0.14666080843585239,-0.031435868301307734,0.23253020229518928,0.029239155261712065
age_of_driver__witness_present_ind__policy_report_filed_ind__claim_date.day__zipcode_type_present,0.1274555659494855,0.1678082191780822,0.040352653228596685,0.18113297652338708,0.029236784759647135
age_of_driver__gender__policy_report_filed_ind__claim_date.month__claim_date.dayofweek_present,0.13442028985507246,0.16875,0.034329710144927555,0.21263403522417915,0.029198659184769545
marital_status__safty_rating__liab_prct_present,0.19303376761499602,0.14902731933422292,-0.0440064482807731,0.1652958466828404,0.029096332512300063
age_of_driver__living_status__witness_present_ind__claim_date.day__zipcode_type_present,0.1278962001853568,0.16778719672610348,0.03989099654074668,0.1822945225352026,0.029087640671395337
marital_status__safty_rating__high_education_ind__claim_date.day_present,0.2189239332096475,0.1499621307750568,-0.06896180243459071,0.10543691933502479,0.02908448000197543
safty_rating__high_education_ind__claim_date.month__claim_date.dayofweek_present,0.20118343195266272,0.14948522529749966,-0.05169820665516306,0.14044680260014442,0.029043391299516635
gender__marital_status__safty_rating__claim_date.day__zipcode_type_present,0.18398737921514494,0.14811663701755742,-0.03587074219758751,0.20236605428696655,0.029036082251483106
safty_rating__high_education_ind__channel__claim_date.year__claim_date.month_present,0.20969649191959006,0.14977688676194786,-0.05991960515764219,0.12108583501552557,0.02902166169725479
age_of_driver__living_status__channel__vehicle_color__claim_date.month_present,0.1364772537910348,0.16909742478539877,0.032620170994363956,0.22225308504793476,0.02899973455315419
marital_status__high_education_ind__liab_prct__vehicle_color__state_present,0.19004635276896803,0.1488382130781958,-0.04120813969077222,0.17587458253853608,0.028989857461216975
marital_status__safty_rating__living_status__accident_site__claim_date.month_present,0.20784164446136277,0.1497430560072855,-0.05809858845407728,0.12465158866850629,0.02896832540079388
high_education_ind__living_status__liab_prct__claim_date.year__claim_date.day_present,0.17647058823529413,0.14622467771639042,-0.030245910518903713,0.23933551863992444,0.028955682723114266
age_of_driver__witness_present_ind__channel__vehicle_category__claim_date.day_present,0.1370508860347911,0.16921259177989703,0.032161705745105934,0.2249606428752215,0.02894047200153094
safty_rating__high_education_ind__accident_site__liab_prct__claim_date.year_present,0.17002176278563655,0.1395582329317269,-0.030463529853909654,0.2373194066337019,0.028918347315591612
age_of_driver__witness_present_ind__liab_prct__channel__vehicle_category_present,0.14614670380687095,0.17621023513139697,0.03006353132452602,0.24034390799488858,0.028902346426653333
marital_status__safty_rating__vehicle_color__claim_date.year__state_present,0.20804597701149424,0.149772579597141,-0.05827339741435325,0.12398188788266014,0.028899383299072167
age_of_driver__witness_present_ind__claim_date.year__claim_date.dayofweek__state_present,0.09757236227824463,0.1664144280489343,0.06884206577068967,0.10484482471248405,0.02887093727429303
age_of_driver__safty_rating__address_change_ind__witness_present_ind__policy_report_filed_ind_present,0.13797942001870908,0.16942862074918005,0.03144920073047097,0.2293726318128785,0.028854343759838513
marital_status__safty_rating__vehicle_color__claim_date.month__zipcode_type_present,0.17878068091844815,0.1471116816431322,-0.03166899927531594,0.2277619589977221,0.0288519732577736
marital_status__safty_rating__age_group__claim_date.month__state_present,0.17807380186801408,0.14691777835905484,-0.03115602350895924,0.23119814989721646,0.028812859973702233
marital_status__safty_rating__living_status__claim_date.year__claim_date.day_present,0.18607649333906318,0.14850891652929718,-0.037567576809765996,0.19171523109308541,0.028809106678766096
age_of_driver__witness_present_ind__liab_prct__channel_present,0.13706910635517072,0.16912197996464348,0.03205287360947276,0.22443024303819353,0.028774536856985885
age_of_driver__witness_present_ind__liab_prct__channel__age_group_present,0.13706910635517072,0.16912197996464348,0.03205287360947276,0.22443024303819353,0.028774536856985885
safty_rating__high_education_ind__living_status__vehicle_color__claim_date.day_present,0.16979949874686717,0.13927943760984182,-0.03052006113702535,0.2354526362575698,0.02874411541381929
marital_status__safty_rating__policy_report_filed_ind__claim_date.month__claim_date.dayofweek_present,0.1795252225519288,0.1473940003351768,-0.03213122221675199,0.2234434135229735,0.028718039891105076
safty_rating__high_education_ind__address_change_ind__vehicle_color__claim_date.day_present,0.16986746010278606,0.1395281516862064,-0.03033930841657967,0.23651844546919276,0.028703224253199277
marital_status__safty_rating__high_education_ind__past_num_of_claims__vehicle_color_present,0.18057479224376732,0.14766034031413613,-0.03291445192963119,0.21793131717194167,0.028692359452068328
gender__safty_rating__high_education_ind__claim_date.month__claim_date.dayofweek_present,0.1792161327045048,0.1473293392962619,-0.03188679340824288,0.22492545573519518,0.02868860615713219
safty_rating__high_education_ind__address_change_ind__vehicle_color__claim_date.dayofweek_present,0.19303455723542118,0.14920257414661445,-0.04383198308880673,0.16344236408195514,0.028656011753739403
marital_status__safty_rating__accident_site__vehicle_category__vehicle_color_present,0.21497797356828194,0.15003178639542275,-0.06494618717285919,0.11021322172219443,0.02863171410757388
gender__safty_rating__high_education_ind__claim_date.day__zipcode_type_present,0.18334308562512192,0.14821719878816128,-0.035125886836960635,0.20371462303461302,0.028622627182991644
marital_status__high_education_ind__liab_prct__age_group__claim_date.month_present,0.18796296296296297,0.14883040935672515,-0.039132553606237824,0.1824101338963276,0.028552697372076236
age_of_driver__accident_site__witness_present_ind__claim_date.dayofweek__state_present,0.11684958037443512,0.1668232452019863,0.04997366482755118,0.14249679303171167,0.02848434789587076
marital_status__safty_rating__accident_site__vehicle_category__claim_date.month_present,0.19006211180124225,0.14905187835420394,-0.0410102334470383,0.1736188275891871,0.028480594600934626
age_of_driver__channel__policy_report_filed_ind__vehicle_color__claim_date.month_present,0.1370834708017156,0.16895627408276093,0.03187280328104533,0.22337091566815437,0.0284778290151922
marital_status__safty_rating__address_change_ind__claim_date.month__state_present,0.1862551980739768,0.14868587595860322,-0.03756932211537359,0.18941249513861885,0.028464396170157624
marital_status__high_education_ind__past_num_of_claims__liab_prct__claim_date.dayofweek_present,0.17805671780567178,0.14713778470598424,-0.030918933099687546,0.22999052725151398,0.028444246902605705
gender__safty_rating__high_education_ind__channel__claim_date.day_present,0.17908987114663186,0.14744291852725588,-0.03164695261937597,0.22460766030211554,0.028432591934119778
safty_rating__high_education_ind__living_status__channel__claim_date.month_present,0.20776699029126214,0.1499513776337115,-0.05781561265755064,0.12259747455105532,0.02835219240575095
marital_status__safty_rating__high_education_ind__liab_prct__state_present,0.1681346948320212,0.13362985882807968,-0.034504836003941525,0.20476063176349307,0.028260928076251152
safty_rating__high_education_ind__vehicle_category__claim_date.month__zipcode_type_present,0.19735221674876846,0.14960683297180044,-0.04774538377696802,0.14789246316153368,0.028244729645474122
age_of_driver__witness_present_ind__claim_date.month__zipcode_type__state_present,0.12667660208643816,0.16731071990840132,0.04063411782196316,0.17364953608533806,0.028224382836083483
marital_status__safty_rating__living_status__claim_date.month__claim_date.dayofweek_present,0.17895080895571172,0.14754650281962797,-0.03140430613608375,0.22439468550721955,0.02818783759591583
safty_rating__high_education_ind__claim_date.month__zipcode_type__state_present,0.185609334485739,0.14874364343404128,-0.03686569105169771,0.19101559963207834,0.02816768832836393
age_of_driver__address_change_ind__vehicle_category__vehicle_color__state_present,0.11980588413709432,0.16683669999319867,0.047030815856104344,0.14962495138618814,0.028147934144489517
age_of_driver__address_change_ind__channel__vehicle_color__claim_date.month_present,0.13759973945611464,0.16890125642971582,0.03130151697360117,0.22478446024779153,0.0281443783913921
marital_status__safty_rating__policy_report_filed_ind__claim_date.month__state_present,0.18626799557032114,0.14883203559510566,-0.03743595997521548,0.18792641257847661,0.02814082263829473
safty_rating__high_education_ind__accident_site__channel__claim_date.month_present,0.19212218649517684,0.1493552004485562,-0.04276698604662063,0.16435535307517082,0.02811593236661295
age_of_driver__witness_present_ind__vehicle_category__age_group__claim_date.day_present,0.11228197674418605,0.1665136411332634,0.05423166438907734,0.12952107215832978,0.028096573266416038
age_of_driver__witness_present_ind__vehicle_category__claim_date.day_present,0.11228197674418605,0.1665136411332634,0.05423166438907734,0.12952107215832978,0.028096573266416038
marital_status__safty_rating__vehicle_category__vehicle_color__state_present,0.18976279650436953,0.14919614147909968,-0.04056665502526985,0.17300336129784988,0.02807267070392799
gender__safty_rating__high_education_ind__accident_site__claim_date.day_present,0.17786069651741293,0.14730290456431536,-0.030557791953097574,0.22965898105450305,0.028071485452895527
safty_rating__high_education_ind__channel__claim_date.year__claim_date.day_present,0.17851399163718237,0.14751315566117806,-0.03100083597600431,0.22612514275484435,0.028040273842373956
gender__safty_rating__high_education_ind__vehicle_category__claim_date.month_present,0.2074074074074074,0.1500485908649174,-0.057358816542490004,0.12220053891882883,0.02803711317295405
safty_rating__high_education_ind__accident_site__vehicle_category__claim_date.month_present,0.18936959208899876,0.1491938373342888,-0.04017575475470997,0.17423182460753991,0.02799958022359266
safty_rating__high_education_ind__channel__vehicle_category__claim_date.month_present,0.190623390005152,0.1493129338433206,-0.041310456161831405,0.1691639535529752,0.027952960349649062
age_of_driver__address_change_ind__living_status__vehicle_category__claim_date.day_present,0.13679003922906363,0.16857543050177146,0.031785391272707825,0.21963945836497095,0.027925304492224884
safty_rating__high_education_ind__vehicle_color__claim_date.dayofweek__zipcode_type_present,0.18744186046511627,0.14905109489051094,-0.03839076557460533,0.1818310893815088,0.027922538906482452
marital_status__safty_rating__high_education_ind__past_num_of_claims__zipcode_type_present,0.20047090480995627,0.14986357889132895,-0.05060732591862732,0.13789429968331576,0.027913847065577715
age_of_driver__witness_present_ind__vehicle_color__claim_date.dayofweek__zipcode_type_present,0.12362030905077263,0.1669449081803005,0.043324599129527866,0.16080715595310852,0.027867622275311588
age_of_driver__witness_present_ind__claim_date.year__claim_date.day__zipcode_type_present,0.12912215513237343,0.1673725719293121,0.03825041679693866,0.1820050620096178,0.02784707792408219
gender__marital_status__safty_rating__living_status__claim_date.day_present,0.18561434193266288,0.14889021301951438,-0.036724128913148496,0.18954918483125605,0.027844114796501035
gender__marital_status__safty_rating__channel__claim_date.day_present,0.17872340425531916,0.14768713204373424,-0.03103627221158492,0.224234371045305,0.027837595915822487
marital_status__safty_rating__accident_site__vehicle_color__state_present,0.19035402770651616,0.14934051907530846,-0.0410135086312077,0.16966867295096644,0.027834830330080076
marital_status__safty_rating__high_education_ind__past_num_of_claims__claim_date.year_present,0.20346946151066136,0.15000328234753496,-0.053466179163126404,0.1300989283355248,0.027823570445271645
marital_status__safty_rating__channel__vehicle_color__state_present,0.1911532385466035,0.1494155752710886,-0.0417376632755149,0.166488249347186,0.02779532196233125
age_of_driver__gender__witness_present_ind__channel__claim_date.day_present,0.13054078014184398,0.16748220640569395,0.03694142626384997,0.18784332462914605,0.027756801303776127
marital_status__safty_rating__living_status__vehicle_color__state_present,0.20796812749003984,0.15016139444803098,-0.05780673304200887,0.12000635837793461,0.02774870208838764
gender__safty_rating__high_education_ind__vehicle_color__state_present,0.20695040999609526,0.15013925772394585,-0.05681115227214942,0.12204159181682936,0.027733293824965588
age_of_driver__address_change_ind__vehicle_category__vehicle_color__claim_date.dayofweek_present,0.13256484149855907,0.16770658956018872,0.035141748061629646,0.19705982431122715,0.02770010679605658
age_of_driver__witness_present_ind__age_group__claim_date.month__claim_date.dayofweek_present,0.10787878787878788,0.16624798711755234,0.05836919923876446,0.1186003389077171,0.02769042724595811
age_of_driver__witness_present_ind__claim_date.month__claim_date.dayofweek_present,0.10787878787878788,0.16624798711755234,0.05836919923876446,0.1186003389077171,0.02769042724595811
safty_rating__high_education_ind__channel__vehicle_color__claim_date.dayofweek_present,0.18251024790162015,0.14855944707618235,-0.033950800825437805,0.20361893870647138,0.027652104129241753
age_of_driver__address_change_ind__channel__claim_date.month__state_present,0.13101487314085739,0.16748585046172176,0.03647097732086438,0.1894945274737485,0.027644202455691973
marital_status__high_education_ind__liab_prct__policy_report_filed_ind__claim_date.month_present,0.20590490797546013,0.1501429313929314,-0.05576197658252874,0.12390298226444678,0.027636300782142218
gender__marital_status__high_education_ind__liab_prct__claim_date.month_present,0.2055682684973303,0.15014956431265444,-0.05541870418467584,0.12445480304461358,0.02758849565716614
marital_status__safty_rating__high_education_ind__past_num_of_claims__channel_present,0.19420289855072465,0.14969072164948455,-0.0445121769012401,0.15493916328684926,0.027586717780617435
age_of_driver__living_status__witness_present_ind__channel__claim_date.day_present,0.12983741699106938,0.16731460426905304,0.03747718727798366,0.18376116883036717,0.027547406954707376
age_of_driver__accident_site__witness_present_ind__vehicle_category__claim_date.month_present,0.11785830884753509,0.16649929704759991,0.04864098820006482,0.1412178176565365,0.02747589680908199
age_of_driver__accident_site__witness_present_ind__claim_date.day__zipcode_type_present,0.1360531991373113,0.16814088131231908,0.03208768217500779,0.2135732972819477,0.027412288337006374
age_of_driver__address_change_ind__claim_date.year__claim_date.month__state_present,0.12623376623376623,0.16692579505300353,0.04069202881923731,0.16814977375286283,0.027369421757998908
safty_rating__high_education_ind__living_status__liab_prct__age_of_vehicle_present,0.16864507376632185,0.1384144376409926,-0.030230636125329252,0.2259186127624374,0.02731865350544164
marital_status__safty_rating__vehicle_category__claim_date.dayofweek__state_present,0.18905347727843333,0.14946136833844617,-0.03959210893998716,0.17232349636708216,0.027290602564339992
age_of_driver__address_change_ind__witness_present_ind__vehicle_category__claim_date.month_present,0.09985734664764621,0.1659432597345411,0.06608591308689489,0.10318903827990443,0.027277367261144134
marital_status__safty_rating__policy_report_filed_ind__claim_date.day__zipcode_type_present,0.18210177422499513,0.14870639421956336,-0.03339538000543177,0.20376242815958914,0.02721889487687588
safty_rating__high_education_ind__vehicle_category__claim_date.year__claim_date.month_present,0.20522674865488086,0.15027925704636966,-0.0549474916085112,0.12366611725342766,0.027180571760159516
safty_rating__high_education_ind__living_status__accident_site__claim_date.month_present,0.20454545454545456,0.15026041666666667,-0.054285037878787884,0.12516250902827936,0.0271778061744171
age_of_driver__witness_present_ind__channel__claim_date.year__claim_date.day_present,0.1311002661934339,0.16728431663207827,0.036184050438644366,0.18773245427215093,0.027171682377416025
marital_status__safty_rating__accident_site__claim_date.dayofweek__state_present,0.18897835933568194,0.1495080564665621,-0.039470302869119844,0.17204450864554202,0.027162595452833803
age_of_driver__address_change_ind__living_status__claim_date.month__claim_date.dayofweek_present,0.1356746765249538,0.16791104050833996,0.03223636398338617,0.21023359322431492,0.027108666530856657
gender__safty_rating__high_education_ind__living_status__claim_date.day_present,0.18422174840085287,0.14906085649887302,-0.03516089190197985,0.1926770623059306,0.02709878943891945
age_of_driver__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.13782696177062373,0.16832834828846793,0.030501386517844203,0.2215638646591477,0.027032020297423943
safty_rating__high_education_ind__address_change_ind__vehicle_color__state_present,0.20689655172413793,0.15039339610473365,-0.05650315561940428,0.11936454494385486,0.02697789383360803
age_of_driver__gender__vehicle_category__claim_date.month__state_present,0.13833797738075726,0.16841751407681319,0.030079536696055925,0.22407355655561118,0.026960115068121075
marital_status__safty_rating__claim_date.day__state_present,0.17885763000852514,0.14824886691388545,-0.030608763094639696,0.21967817656536473,0.026896309054206716
age_of_driver__witness_present_ind__liab_prct_present,0.11708645336963922,0.16624618244589032,0.0491597290762511,0.13658831663487478,0.026858578563006583
age_of_driver__witness_present_ind__liab_prct__age_group_present,0.11708645336963922,0.16624618244589032,0.0491597290762511,0.13658831663487478,0.026858578563006583
age_of_driver__witness_present_ind__age_of_vehicle__vehicle_color__claim_date.day_present,0.1483480536473667,0.17914067914067913,0.030792625493312437,0.21785165842546805,0.026832898123969842
age_of_driver__witness_present_ind__liab_prct__age_of_vehicle__vehicle_category_present,0.1485544966765436,0.1801197170324687,0.0315652203559251,0.21248350525646487,0.02682835466167873
marital_status__safty_rating__policy_report_filed_ind__vehicle_color__state_present,0.20592885375494072,0.15042016806722688,-0.05550868568771383,0.12080640282484828,0.02682321857387139
age_of_driver__gender__accident_site__vehicle_color__claim_date.dayofweek_present,0.1329976924690581,0.16730900022670597,0.034311307757647874,0.19470745596977607,0.02672266977795064
age_of_driver__channel__vehicle_category__vehicle_color__state_present,0.12818590704647675,0.16680954422060296,0.0386236371741262,0.17291082837935445,0.02671378039520716
marital_status__safty_rating__claim_date.month__claim_date.dayofweek_present,0.19721050924424263,0.15016424213984045,-0.047046267104402184,0.14194958670543423,0.026712792686013422
safty_rating__high_education_ind__vehicle_color__age_group__claim_date.dayofweek_present,0.18012762078395625,0.1486216540151818,-0.03150596676877446,0.2118783605262021,0.02670173034304375
age_of_driver__address_change_ind__witness_present_ind__claim_date.dayofweek__state_present,0.09906357811729916,0.16573789994364785,0.06667432182634869,0.1000214795883722,0.02667545727849078
marital_status__safty_rating__high_education_ind__accident_site__past_num_of_claims_present,0.19168526785714285,0.14990288568257493,-0.04178238217456792,0.1594747362507794,0.026652937508873945
safty_rating__high_education_ind__policy_report_filed_ind__vehicle_color__state_present,0.20552268244575936,0.15046880051729714,-0.05505388192846222,0.12100602811267291,0.0266474063373891
age_of_driver__gender__living_status__claim_date.month__claim_date.dayofweek_present,0.13615370404581562,0.1677127194724716,0.031559015426655984,0.2103000506200962,0.026547450166984603
high_education_ind__accident_site__liab_prct__channel__claim_date.month_present,0.17918567918567918,0.14851243700211347,-0.030673242183565708,0.21636015581112533,0.026545869832274634
safty_rating__high_education_ind__vehicle_category__claim_date.day_present,0.19248422260470452,0.14999311010059252,-0.042491112504112,0.15616856492027337,0.026543104246532216
age_of_driver__witness_present_ind__channel__vehicle_color__state_present,0.11452616172703989,0.16604440951070937,0.05151824778366948,0.12878712706261464,0.026539548493434824
gender__safty_rating__living_status__claim_date.month__state_present,0.18269427927004306,0.14912748609311896,-0.0335667931769241,0.1975445271650894,0.026523745146335282
age_of_driver__address_change_ind__policy_report_filed_ind__vehicle_color__claim_date.dayofweek_present,0.11668408220132358,0.1661048317800251,0.04942074957870153,0.13406719817767648,0.0265028057114284
marital_status__safty_rating__high_education_ind__age_of_vehicle__claim_date.month_present,0.1790966386554622,0.14851888020833334,-0.030577758447128844,0.2166449247180399,0.026498064707298548
age_of_driver__gender__policy_report_filed_ind__vehicle_color__claim_date.dayofweek_present,0.11689212625737079,0.1661043857908315,0.049212259533460714,0.1345207789321629,0.026480285941811583
age_of_driver__witness_present_ind__liab_prct__zipcode_type_present,0.13748694744169856,0.16794516076383223,0.030458213322133665,0.2173314690322302,0.026478112981585415
age_of_driver__witness_present_ind__liab_prct__age_group__zipcode_type_present,0.13748694744169856,0.16794516076383223,0.030458213322133665,0.2173314690322302,0.026478112981585415
safty_rating__high_education_ind__channel__policy_report_filed_ind__claim_date.month_present,0.2052091554853986,0.1505237294710979,-0.05468542601430068,0.12096611540147295,0.02646033421609843
marital_status__safty_rating__living_status__liab_prct__state_present,0.16724791508718725,0.13347193347193348,-0.033775981615253775,0.1958253853609151,0.026456778463001016
age_of_driver__gender__address_change_ind__claim_date.month__state_present,0.12733887733887733,0.16661955907292256,0.039280681734045225,0.16808617762715214,0.026410158589057424
high_education_ind__living_status__liab_prct__claim_date.day_present,0.1888201957753735,0.14980875478113048,-0.03901144099424303,0.16916395355297517,0.026397318369539038
safty_rating__high_education_ind__channel__claim_date.dayofweek__state_present,0.18950975224037955,0.14986625369562157,-0.03964349854475799,0.16635974838108292,0.026380329771407064
age_of_driver__address_change_ind__vehicle_color__claim_date.year__claim_date.month_present,0.13720971458961176,0.16781292984869325,0.030603215259081495,0.2151882481125495,0.026341809112851958
marital_status__safty_rating__accident_site__policy_report_filed_ind__claim_date.month_present,0.20319027725028485,0.15051734235699876,-0.05267293489328609,0.12488752770215629,0.026312770462556565
